url,state,constituency,osn,candidate_name,total_votes,vote_percent,evm_votes,party,postal_votes
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1224.htm?ac=24,Madhya Pradesh,RATLAM,2,GUMAN SINGH DAMOR,696103,49.7,694243,Bharatiya Janata Party,1860
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1224.htm?ac=24,Madhya Pradesh,RATLAM,3,MADHU SINGH PATEL(CHOUHAN),13753,0.98,13730,Bahujan Samaj Party,23
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1224.htm?ac=24,Madhya Pradesh,RATLAM,4,ADVOCATE-KATARA RUKHAMAN SINGH,3850,0.27,3846,Bahujan Mukti Party,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1224.htm?ac=24,Madhya Pradesh,RATLAM,5,KAMLESHWAR BHIL,14784,1.06,14704,Bhartiya Tribal Party,80
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1224.htm?ac=24,Madhya Pradesh,RATLAM,6,SURAJ BHABHAR,5584,0.4,5583,All India Hindustan Congress Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1224.htm?ac=24,Madhya Pradesh,RATLAM,7,SURAJSINGH KALIYA,6320,0.45,6315,Janata Dal  (United),5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1224.htm?ac=24,Madhya Pradesh,RATLAM,8,108 NILESH DAMOR,6378,0.46,6378,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1224.htm?ac=24,Madhya Pradesh,RATLAM,9,RANGLA-KALESH,12839,0.92,12837,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1224.htm?ac=24,Madhya Pradesh,RATLAM,10,NOTA,35431,2.53,35410,None of the Above,21
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,1,GIRIJESH SINGH SENGER,10453,1.03,10401,Communist Party of India  (Marxist),52
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,2,JANARDAN MISHRA,583745,57.61,580769,Bharatiya Janata Party,2976
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,3,VIKASH SINGH PATEL,91126,8.99,91012,Bahujan Samaj Party,114
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,4,SIDDHARTH TIWARI "RAJ",270938,26.74,270519,Indian National Congress,419
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,5,DR. ARUN KUMAR SATNAMI,3756,0.37,3754,Bahujan Mukti Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,6,ARUN GAUTAM,1672,0.17,1670,Shri Janta Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,7,CHHOTU KOL,1158,0.11,1150,Jan Samman party,8
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,8,BADRI PRASAD KUSHWAHA,2656,0.26,2652,Akhil Bhartiya Apna Dal,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,9,BABULAL KOL,1325,0.13,1321,Adhikar Vikas Party,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,10,MAHENDRA KUMAR TIWARI,2426,0.24,2421,Kisan Raj Party,,5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,11,RAM GOPAL SINGH PATEL,4982,0.49,4976,Peoples Party of India (Democratic),6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,12,REETA TRIPATHI,3032,0.3,3018,Bhartiya Shakti Chetna Party,14
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,13,SHAKUNTALA MISHRA,3719,0.37,3715,Sapaks Party,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,14,SHIV KUMAR MISHRA,3860,0.38,3859,Samagra Utthan Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,15,SIYASHARAN KEVAT,5696,0.56,5694,Rashtriya Apna Dal,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,16,SUNIT PANDEY 'SUMIT',5555,0.55,5553,AARAKSHAN VIRODHI PARTY,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,17,SUBHRANSHU DWIVEDI - PADARI,2583,0.25,2582,Kisan Party of India,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,18,AKHILESH SAKET,4798,0.47,4797,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,19,DEVENDRA KUMAR MISHRA,1907,0.19,1904,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,20,BRAHM DATTA MISHRA,1878,0.19,1877,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,21,RAM KALESH SAKET,828,0.08,826,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,22,SANAT KUMAR,866,0.09,865,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,23,SUSHIL MISHRA (SABAKE MAHARAJ),1401,0.14,1400,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1210.htm?ac=10,Madhya Pradesh,REWA,24,NOTA,2891,0.29,2872,None of the Above,19
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS125.htm?ac=5,Madhya Pradesh,SAGAR,1,PRABHU SINGH THAKUR,340689,32.85,340335,Indian National Congress,354
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS125.htm?ac=5,Madhya Pradesh,SAGAR,2,RAJKUMAR YADAV,20363,1.96,20327,Bahujan Samaj Party,36
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS125.htm?ac=5,Madhya Pradesh,SAGAR,3,RAJBAHADUR SINGH,646231,62.31,645338,Bharatiya Janata Party,893
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS125.htm?ac=5,Madhya Pradesh,SAGAR,4,KAMAL KHATIK,6363,0.61,6362,Pragatishil Samajwadi Party (Lohia),1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS125.htm?ac=5,Madhya Pradesh,SAGAR,5,RAMNARESH TIWARI (RAMJEE),1340,0.13,1336,Samagra Utthan Party,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS125.htm?ac=5,Madhya Pradesh,SAGAR,6,VINAY SEN,1645,0.16,1645,Bhartiya Shakti Chetna Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS125.htm?ac=5,Madhya Pradesh,SAGAR,7,KANCHHEDILAL KUSHWAH,2597,0.25,2597,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS125.htm?ac=5,Madhya Pradesh,SAGAR,8,MOH. KHURRAM QURESHI,1736,0.17,1736,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS125.htm?ac=5,Madhya Pradesh,SAGAR,9,DEVENDRA JAIN " MILAN",4024,0.39,4021,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS125.htm?ac=5,Madhya Pradesh,SAGAR,10,MAHENDRA SINGH PATEL "BARUAL",3454,0.33,3453,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS125.htm?ac=5,Madhya Pradesh,SAGAR,11,NOTA,8733,0.84,8724,None of the Above,9
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,1,ACCHE LAL KUSHAWAHA,109961,9.87,109901,Bahujan Samaj Party,60
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,2,GANESH SINGH,588753,52.87,587410,Bharatiya Janata Party,1343
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,3,RAJARAM TRIPATHI,357280,32.08,356973,Indian National Congress,307
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,4,NAND KISHOR PRAJAPATI,6964,0.63,6961,Peoples Party of India (Democratic),3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,5,MANORAJ DWIVEDI,1482,0.13,1481,Janata Congress,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,6,MHENDRA SINGH,1227,0.11,1227,Bhartiya Shakti Chetna Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,7,DR. RAJENDRA TRIPATHI,1055,0.09,1055,Bharatiya Jan Morcha Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,8,RAMKUSHAL KEWAT,1311,0.12,1311,Bhartiya Manav Samaj Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,9,RAM NIVAS SEN,1533,0.14,1532,Republican Party of India (A),1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,10,RAM VISHWAS PAL,2164,0.19,2161,Rashtriya Samaj Paksha,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,11,VIPIN SINGH TIWARI,3893,0.35,3892,Smart Indians Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,12,SHASHANK SINGH BAGHEL,2450,0.22,2444,Sapaks Party,6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,13,ASHOK VISHWAKARMA,4220,0.38,4219,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,14,MOHD. JIBRAIL,5259,0.47,5259,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,15,NASIR KHAN,5639,0.51,5639,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,16,BABU LAL,6806,0.61,6805,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,17,MAHESH SAHU "PAPPU",3081,0.28,3081,Akhil Bharat Hindu Mahasabha,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,18,MUNNI KRANTI,3600,0.32,3599,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,19,SURENDRA PANDEY KUWAN,2564,0.23,2564,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,20,Dr. SURESH PRASAD TRIPATHI,921,0.08,920,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,21,PHOUJI SANDIP BABA,849,0.08,846,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS129.htm?ac=9,Madhya Pradesh,SATNA,22,NOTA,2644,0.24,2636,None of the Above,8
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,1,BAHAN KESHKALI KOL,33695,2.72,33683,Communist Party of India,12
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,2,PRAMILA SINGH,344644,27.84,343553,Indian National Congress,1091
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,3,MOHDAL SINGH PAV,20598,1.66,20547,Bahujan Samaj Party,51
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,4,HIMADRI SINGH,747977,60.43,746122,Bharatiya Janata Party,1855
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,5,KAMLA PRASAD BAIGA,11514,0.93,11510,Bhartiya Shakti Chetna Party,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,6,MEERA SINGH,3353,0.27,3351,Chhattisgarh Vikas Ganga Rashtriya Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,7,LAKSHYAPAT SINGH,4544,0.37,4538,Peoples Party of India (Democratic),6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,8,VIMAL SINGH KORCHE,16789,1.36,16759,Gondvana Gantantra Party,30
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,9,GOKUL SINGH,3637,0.29,3637,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,10,JHAMAKLAL,4941,0.4,4941,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,11,DURGA MOSI,8026,0.65,8025,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,12,NARAYAN SINGH UIKE,7509,0.61,7508,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,13,MANNA SINGH,10604,0.86,10604,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1212.htm?ac=12,Madhya Pradesh,SHAHDOL,14,NOTA,20027,1.62,19995,None of the Above,32
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,1,Ajay Arjun Singh,411818,32.11,411282,Indian National Congress,536
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,2,Ram Lal Panika,26540,2.07,26511,Bahujan Samaj Party,29
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,3,Riti Pathak,698342,54.44,697212,Bharatiya Janata Party,1130
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,4,Com. Sanjay Namdeo,27651,2.16,27647,Communist Party of India,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,5,Anup Singh Sengar,5058,0.39,5058,Samagra Utthan Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,6,Ashish Kumar Singh Chauhan,2447,0.19,2445,Shivsena,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,7,Nirmala Dr. H.L. Prajapati,5589,0.44,5580,Akhil Bhartiya Gondwana Party,9
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,8,Fatte Bahadur Singh Markam,17032,1.33,17025,Gondvana Gantantra Party,7
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,9,Ram Kripal Bashor,2529,0.2,2529,Republican Party of India (A),0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,10,Ramdas Shah Mulnivasi,6182,0.48,6181,Peoples Party of India (Democratic),1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,11,Ram Rahees Kol,3848,0.3,3847,Communist Party of India (Marxist-Leninist) Red Star,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,12,Ramvishal Pal,5135,0.4,5132,Rashtriya Shoshit Samaj Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,13,Ramadhar Gupta "Mai Ke Lal",6097,0.48,6097,Sapaks Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,14,Shyam Lal Vaishya,10440,0.81,10439,Bhartiya Shakti Chetna Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,15,Gyani Jaiswal,6368,0.5,6368,Saman Aadmi Saman Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,16,Dileep Kumar Shukla,15555,1.21,15555,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,17,Dharmendra Singh Baghel,6856,0.53,6856,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,18,Dheerendra Kumar,1956,0.15,1953,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,19,Rakesh Kumar Patel,5327,0.42,5305,Independent,22
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,20,Ram Kumar Jaysval,2071,0.16,2071,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,21,Ramraj Yadav,1120,0.09,1120,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,22,Ramsahay Sahu,1066,0.08,1066,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,23,Ramawatar Vishwakarma,1350,0.11,1348,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,24,Lalan,1887,0.15,1887,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,25,Lalta Prasad Jayswal,2846,0.22,2846,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,26,Shrawan Kumar Dwivedi "Samajwadi",1968,0.15,1968,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1211.htm?ac=11,Madhya Pradesh,SIDHI,27,NOTA,5627,0.44,5618,None of the Above,9
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,1,Ahirwar Kiran,324189,29.56,323776,Indian National Congress,413
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,2,Dr Virendra Kumar,672248,61.3,670967,Bharatiya Janata Party,1281
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,3,Ahirwar Shripat Shikshak,9906,0.9,9905,Poorvanchal Rashtriya Congress,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,4,Kamta Prasad Kori "K.P.",2068,0.19,2067,Pragatishil Samajwadi Party (Lohia),1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,5,Narayan Das Jatav,1831,0.17,1829,Madhya Pradesh Jan Vikas Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,6,N.R. Prajapati,2360,0.22,2359,Adarsh Nyay Rakshak Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,7,R.D. Prajapati,42585,3.88,42519,Samajwadi Party,66
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,8,Surjeet Chadar,2100,0.19,2099,Bhartiya Shakti Chetna Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,9,Shriram Nagar "Shikshak",2225,0.2,2223,Sapaks Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,10,Jitendra Banshkar,2186,0.2,2185,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,11,R.B. Prajapati Advocate,5938,0.54,5938,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,12,Pramod Prajapati,3171,0.29,3171,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,13,Shobha Valmiki,7935,0.72,7934,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,14,Suresh Kori,7371,0.67,7370,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS126.htm?ac=6,Madhya Pradesh,TIKAMGARH,15,NOTA,10599,0.97,10593,None of the Above,6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1222.htm?ac=22,Madhya Pradesh,UJJAIN,1,ANIL FIROJIYA,791663,63.21,790207,Bharatiya Janata Party,1456
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1222.htm?ac=22,Madhya Pradesh,UJJAIN,2,BABULAL MALVIYA,426026,34.01,425509,Indian National Congress,517
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1222.htm?ac=22,Madhya Pradesh,UJJAIN,3,SATISH PARMAR,10698,0.85,10652,Bahujan Samaj Party,46
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1222.htm?ac=22,Madhya Pradesh,UJJAIN,4,MAHESH MARMAT,1533,0.12,1527,Shivsena,6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1222.htm?ac=22,Madhya Pradesh,UJJAIN,5,RAMCHANDRA PARMAR,940,0.08,937,Bahujan Mukti Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1222.htm?ac=22,Madhya Pradesh,UJJAIN,6,AMBARAM PARMAR CHANDRAVANSHI,4877,0.39,4873,Independent,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1222.htm?ac=22,Madhya Pradesh,UJJAIN,7,TILAKRAJ AHIRWAR,1438,0.11,1437,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1222.htm?ac=22,Madhya Pradesh,UJJAIN,8,BANESINGH PARMAR,1799,0.14,1798,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1222.htm?ac=22,Madhya Pradesh,UJJAIN,9,DR. SAGAR SOLANKI,3340,0.27,3337,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1222.htm?ac=22,Madhya Pradesh,UJJAIN,10,NOTA,10197,0.81,10188,None of the Above,9
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1218.htm?ac=18,Madhya Pradesh,VIDISHA,1,Geetawali Er. P.S. Ahirwar,14409,1.15,14319,Bahujan Samaj Party,90
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1218.htm?ac=18,Madhya Pradesh,VIDISHA,2,Ramakant Bhargava,853022,68.23,850443,Bharatiya Janata Party,2579
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS1218.htm?ac=18,Madhya Pradesh,VIDISHA,3,Shailendra Rameshchandra Patel,349938,27.99,348815,Indian National Congress,1123
